Title,Authors,Publication,Year,Type,Key Findings,Relevance,Status,URL,Notes,Tags,Citation,Source
PI-REC: Progressive Image Reconstruction Network With Edge and Color Domain,"Sheng You, Ning You, Minxue Pan",arXiv.org,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/d0e6adb5ce85dedcad4014a3b121b79c0933d0ef,,,,AwesomeAnimeResearch
"Qwen-VL: A Versatile Vision-Language Model for Understanding, Localization, Text Reading, and Beyond","Jinze Bai, Shuai Bai, Shusheng Yang, Shijie Wang, Sinan Tan, Peng Wang, Junyang Lin, Chang Zhou, Jingren Zhou",,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/fc6a2f7478f68adefd69e2071f27e38aa1647f2f,,,,Awesome-AI4Animation
RPGAN: GANs Interpretability via Random Routing,"A. Voynov, Artem Babenko",arXiv.org,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/19dd6f437cb023e192fa51d25a2205ff1a4e59a8,,,,AwesomeAnimeResearch
Scaling Concept With Text-Guided Diffusion Models,"Chao Huang, Susan Liang, Yunlong Tang, Yapeng Tian, Anurag Kumar, Chenliang Xu",arXiv.org,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/06a9a05098b2cac9e054c10ad944ef0f08d0e640,,,,Awesome-AI4Animation
Scaling In-the-Wild Training for Diffusion-based Illumination Harmonization and Editing by Imposing Consistent Light Transport,"Lvmin Zhang, Anyi Rao, Maneesh Agrawala",International Conference on Learning Representations,2025.0,,,,To Assess,https://www.semanticscholar.org/paper/26209149197d50ec8e41e1feae0184e79390e020,,,,Awesome-AI4Animation
Self-supervised Enhancement of Latent Discovery in GANs,"Silpa Vadakkeeveetil Sreelatha, Adarsh Kappiyath, S. Sumitra",AAAI Conference on Artificial Intelligence,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/5d220f0fcfdb2c8f74996dfc0adeb27fdce453d5,,,,AwesomeAnimeResearch
SSIMBaD: Sigma Scaling with SSIM-Guided Balanced Diffusion for AnimeFace Colorization,"Junpyo Seo, Hanbin Koo, Jieun Yook, B. Moon",arXiv.org,2025.0,,,,To Assess,https://www.semanticscholar.org/paper/8f129b78ca9adfee9c5cbd6668dc545f32ecd88c,,,,AwesomeAnimeResearch
Unlocking Comics: The AI4VA Dataset for Visual Understanding,"Peter Grönquist, Deblina Bhattacharjee, Bahar Aydemir, Baran Ozaydin, Tong Zhang, Mathieu Salzmann, Sabine Süsstrunk",ECCV Workshops,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/03057734db6812e65a331fb04e4b767607439a91,,,,awesome-comics-understanding
A Comprehensive Study of Deep Video Action Recognition,"Yi Zhu, Xinyu Li, Chunhui Liu, M. Zolfaghari, Yuanjun Xiong, Chongruo Wu, Zhi Zhang, Joseph Tighe, R. Manmatha, Mu Li",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/ee12f02830a5e1f7cadd3623dfed495cf099bc82,,,,awesome-comics-understanding
A Neural Representation of Sketch Drawings,"David R Ha, D. Eck",International Conference on Learning Representations,2017.0,,,,To Assess,https://www.semanticscholar.org/paper/37fa040ec0c4bc1b85f3ca2929445f3229ed7f72,,,,awesome-comics-understanding
A Note on Data Biases in Generative Models,"Patrick Esser, Robin Rombach, B. Ommer",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/e4e28f5039e452d5b5a757b9ffbf951a781155f5,,,,AwesomeAnimeResearch
A Simple Framework for Contrastive Learning of Visual Representations,"Ting Chen, Simon Kornblith, Mohammad Norouzi, Geoffrey E. Hinton",International Conference on Machine Learning,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/7af72a461ed7cda180e7eab878efd5f35d79bbf4,,,,awesome-comics-understanding
AnimeDL-2M: Million-Scale AI-Generated Anime Image Detection and Localization in Diffusion Era,"Chenyang Zhu, Xing Zhang, Yuyang Sun, Ching-Chun Chang, Isao Echizen",arXiv.org,2025.0,,,,To Assess,https://www.semanticscholar.org/paper/122e2c0e22ad92b8f846e3426f9effb94566b4db,,,,AwesomeAnimeResearch
AnimeGamer: Infinite Anime Life Simulation with Next Game State Prediction,"Junhao Cheng, Yuying Ge, Yixiao Ge, Jing Liao, Ying Shan",arXiv.org,2025.0,,,,To Assess,https://www.semanticscholar.org/paper/90f50c33f687622b00b260fd178c83ecf084291b,,,,Awesome-AI4Animation
AnimeSR: Learning Real-World Super-Resolution Models for Animation Videos,"Yanze Wu, Xintao Wang, Gengyan Li, Ying Shan",Neural Information Processing Systems,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/89351d2eba8776b9ef65c523a3ab50ed1d43c870,,,,AwesomeAnimeResearch
Autoencoding Generative Adversarial Networks,Conor Lazarou,arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/44d1a62a864ee8a41f0477529ec0662758d4be74,,,,AwesomeAnimeResearch
Cartoon Face Recognition: A Benchmark Dataset,"Y. Zheng, Yifan Zhao, Mengyuan Ren, He Yan, Xiangju Lu, Junhui Liu, Jia Li",ACM Multimedia,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/68de80079470f255093e6e030ddc0f3e8faa8e9f,,,,AwesomeAnimeResearch
Cross-Domain Style Mixing for Face Cartoonization,"Seungkwon Kim, Chaeheon Gwak, Dohyun Kim, K. Lee, Jihye Back, Namhyuk Ahn, Daesik Kim",arXiv.org,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/51adb2a9f459c806551c164b67cdbcd1b28945d4,,,,AwesomeAnimeResearch
Deep Line Art Video Colorization with a Few References,"Min Shi, Jia-Qi Zhang, Shu-Yu Chen, Lin Gao, Yu-Kun Lai, Fang-Lue Zhang",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/525d226b9b14fe056e30c8f3261ece7b7eff11f9,,,,"Awesome-AI4Animation, Awesome-Animation-Research, AwesomeAnimeResearch"
Efficient Continual Adaptation for Generative Adversarial Networks,"Sakshi Varshney, V. Verma, L. Carin, Piyush Rai",arXiv.org,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/b927aab74ab06f85e7f18332162e633c597afe56,,,,AwesomeAnimeResearch
Exploring Sketch-based Character Design Guided by Automatic Colorization,"Rawan Alghofaili, Matthew Fisher, Richard Zhang, M. Lukác",Graphics Interface,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/e11025c56dbc07293990731d8eb9cb4cef771cac,,,,AwesomeAnimeResearch
Fine-Grained Control of Artistic Styles in Image Generation,"Xin Miao, Huayan Wang, Jun Fu, Jiayi Liu, Shen Wang, Zhenyu Liao",arXiv.org,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/33320c77a3c68b49a8aba775698147e0da0da124,,,,AwesomeAnimeResearch
LayerAnimate: Layer-specific Control for Animation,"Yuxue Yang, Lue Fan, Zuzen Lin, Feng Wang, Zhaoxiang Zhang",arXiv.org,2025.0,,,,To Assess,https://www.semanticscholar.org/paper/90d47ded56bef28b755522e0e536424e8f7426c7,,,,"Awesome-AI4Animation, Awesome-Animation-Research"
LayoutGAN: Generating Graphic Layouts with Wireframe Discriminators,"Jianan Li, Jimei Yang, Aaron Hertzmann, Jianming Zhang, Tingfa Xu",International Conference on Learning Representations,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/f3f4e8f1871622bd937a592b23fa7cc0a41bfbe0,,,,Awesome-AI4Animation
Manga Text Detection with Manga-Specific Data Augmentation and Its Applications on Emotion Analysis,"Yi-Ting Yang, W. Chu",Conference on Multimedia Modeling,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/c0360ad2b605ab9a568d91f847018388c867d075,,,,awesome-comics-understanding
Mind the Gap: Domain Gap Control for Single Shot Domain Adaptation for Generative Adversarial Networks,"Peihao Zhu, Rameen Abdal, John C. Femiani, Peter Wonka",International Conference on Learning Representations,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/c17cfe3add196c1d66a7981f7246363bfe4f31e4,,,,AwesomeAnimeResearch
Motion-Conditioned Image Animation for Video Editing,"Wilson Yan, Andrew Brown, Pieter Abbeel, Rohit Girdhar, S. Azadi",arXiv.org,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/fc9994f5d0b966b16cbe61e6393b9f8be65bc416,,,,awesome-comics-understanding
PromptFix: You Prompt and We Fix the Photo,"Yongsheng Yu, Ziyun Zeng, Hang Hua, Jianlong Fu, Jiebo Luo",Neural Information Processing Systems,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/db06c9ac677f7d2811643b478a43ebc334cb6800,,,,Awesome-AI4Animation
Sketch-Guided Scene Image Generation,"Tianyu Zhang, Xiaoxuan Xie, Xu Du, Haoran Xie",arXiv.org,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/930740755df9fa38031c2a83c40f6c4132248ca9,,,,Awesome-AI4Animation
Towards Solving Multimodal Comprehension,"Pritish Sahu, Karan Sikka, Ajay Divakaran",arXiv.org,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/31fefad8b3af21a200f27cbe36015c113f8a37fe,,,,awesome-comics-understanding
Towards the Automatic Anime Characters Creation with Generative Adversarial Networks,"Yanghua Jin, Jiakai Zhang, Minjun Li, Yingtao Tian, Huachun Zhu, Zhihao Fang",arXiv.org,2017.0,,,,To Assess,https://www.semanticscholar.org/paper/2759179c786f5eec95b4552910e2cace1899890e,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
Unconstrained Text Detection in Manga: a New Dataset and Baseline,"Juli'an Del Gobbo, Rosana Matuk Herrera",ECCV Workshops,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/80b802e551b5f4f34d5596c1595abe6ea7b2334a,,,,AwesomeAnimeResearch
Unsupervised Discovery of Disentangled Manifolds in GANs,"Yu-Ding Lu, Hsin-Ying Lee, Hung-Yu Tseng, Ming-Hsuan Yang",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/b115a9f1d2ac528338fbd13efdb4058b4dd96306,,,,AwesomeAnimeResearch
Unsupervised Discovery of Interpretable Directions in the GAN Latent Space,"A. Voynov, Artem Babenko",International Conference on Machine Learning,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/7dc31d7fa8bf8caabed958173c3e220256c64af4,,,,AwesomeAnimeResearch
Unsupervised Learning of Compositional Energy Concepts,"Yilun Du, Shuang Li, Yash Sharma, J. Tenenbaum, Igor Mordatch",Neural Information Processing Systems,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/e52e9d290680d4ab492f97e035de0f619cc4ab33,,,,AwesomeAnimeResearch
Unsupervised Manga Character Re-identification via Face-body and Spatial-temporal Associated Clustering,"Zhimin Zhang, Zheng Wang, Wei Hu",arXiv.org,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/37a4f69d140af857aae1e2c6b58d9f0b4f7c3705,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
VideoComposer: Compositional Video Synthesis with Motion Controllability,"Xiang Wang, Hangjie Yuan, Shiwei Zhang, Dayou Chen, Jiuniu Wang, Yingya Zhang, Yujun Shen, Deli Zhao, Jingren Zhou",Neural Information Processing Systems,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/f02ea7a18f00859d9ea1b321e3385ae7d0170639,,,,Awesome-AI4Animation
A Domain Gap Aware Generative Adversarial Network for Multi-domain Image Translation,"Wenju Xu, Guanghui Wang",IEEE Transactions on Image Processing,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/f46af63174a90dbcdd3f5d2e582d3d76a7c703f3,,,,AwesomeAnimeResearch
A Study on Object Detection Method from Manga Images Using CNN,"Hideaki Yanagisawa, Takuro Yamashita, Hiroshi Watanabe",2018 International Workshop on Advanced Image Technology (IWAIT),2018.0,,,,To Assess,https://www.semanticscholar.org/paper/e48342c8a57f8bbeb27bf124b1ae296660e39c4e,,,,awesome-comics-understanding
Algorithms for Estimation of Comic Speakers Considering Reading Order of Frames and Texts,"Yuga Omori, Kota Nagamizo, Daisuke Ikeda",IIAI International Conference on Advanced Applied Informatics,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/c5aaa63eccb08a2c680b90bf46daad023cc5514e,,,,awesome-comics-understanding
Aligning Anime Video Generation with Human Feedback,"Bingwen Zhu, Yudong Jiang, Baohan Xu, Siqian Yang, Mingyu Yin, Yidi Wu, Huyang Sun, Zuxuan Wu",arXiv.org,2025.0,,,,To Assess,https://www.semanticscholar.org/paper/88345d7ce1016cf241694367e1d3b62d37db0a7e,,,,Awesome-Animation-Research
Animate-A-Story: Storytelling with Retrieval-Augmented Video Generation,"Yin-Yin He, Menghan Xia, Haoxin Chen, Xiaodong Cun, Yuan Gong, Jinbo Xing, Yong Zhang, Xintao Wang, Chao-Liang Weng, Ying Shan, Qifeng Chen",arXiv.org,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/77040969110fab39a55699cb06f9edf68789445a,,,,Awesome-AI4Animation
Animate-X: Universal Character Image Animation with Enhanced Motion Representation,"Shuai Tan, Biao Gong, Xiang Wang, Shiwei Zhang, Dandan Zheng, Ruobing Zheng, Kecheng Zheng, Jingdong Chen, Ming Yang",International Conference on Learning Representations,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/efda93b39ccfc13dfbd66c01120d557ad10bcd55,,,,Awesome-AI4Animation
Anime Style Space Exploration Using Metric Learning and Generative Adversarial Networks,"Sitao Xiang, Hao Li",arXiv.org,2018.0,,,,To Assess,https://www.semanticscholar.org/paper/f8d1c807960decf887f533b862a16ec2512413e8,,,,AwesomeAnimeResearch
AnimeCeleb: Large-Scale Animation CelebHeads Dataset for Head Reenactment,"Kangyeol Kim, S. Park, Jaeseong Lee, Sunghyo Chung, Junsoo Lee, J. Choo",European Conference on Computer Vision,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/3b4d84846103c89fde392e35504e85c0bcf23071,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
AnimeDiffusion: Anime Face Line Drawing Colorization via Diffusion Models,"Yu Cao, Xiangqiao Meng, P. Y. Mok, Xueting Liu, Tong-Yee Lee, Ping Li",arXiv.org,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/07f82bc9f6380c1a74503980da98fa188712a9b0,,,,AwesomeAnimeResearch
AnimeGAN: a novel lightweight GAN for photo animation,"Jie Chen, Gang Liu, Xin Chen",International Symposium on Intelligence Computation and Applications,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/10a9c5d183e7e7df51db8bfa366bc862262b37d7,,,,AwesomeAnimeResearch
Appearance-preserved Portrait-to-anime Translation via Proxy-guided Domain Adaptation,"Wenpeng Xiao, Cheng Xu, Jiajie Mai, Xuemiao Xu, Yue Li, Chengze Li, Xueting Liu, Shengfeng He",IEEE Transactions on Visualization and Computer Graphics,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/1207a78f7acfad4a1eec619ce5031528184408ad,,,,AwesomeAnimeResearch
AttentionGAN: Unpaired Image-to-Image Translation using Attention-Guided Generative Adversarial Networks,"Hao Tang, Hong Liu, Dan Xu, Philip H. S. Torr, N. Sebe",IEEE Transactions on Neural Networks and Learning Systems,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/3cf10c7c6f65ec45a9ed58b7a8ca7210cba8ac27,,,,AwesomeAnimeResearch
Automatic Dewarping of Camera-Captured Comic Document Images,"Arpan Garai, Arpita Dutta, Samit Biswas",Multimedia tools and applications,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/65fa4488811fac674dcce2485eb444fa7a67518c,,,,awesome-comics-understanding
Automatic Preview Generation of Comic Episodes for Digitized Comic Search,"K. Hoashi, C. Ono, Daisuke Ishii, Hiroshi Watanabe",ACM Multimedia,2011.0,,,,To Assess,https://www.semanticscholar.org/paper/803b714debd40640674a90226a326f2c5a041850,,,,awesome-comics-understanding
Automatic Stylistic Manga Layout,"Ying Cao, Antoni B. Chan, Rynson W. H. Lau",ACM Transactions on Graphics,2012.0,,,,To Assess,https://www.semanticscholar.org/paper/1a789ddb30abe008a3a62995f78c1b56b3e29109,,,,awesome-comics-understanding
BCBId: First Bangla Comic Dataset and Its Applications,"Arpita Dutta, Samit Biswas, A. Das",International Journal on Document Analysis and Recognition,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/4699c5abb53163efa83fec6ef5dc886e722fffae,,,,awesome-comics-understanding
CAST: Character Labeling in Animation Using Self‐supervision by Tracking,"O. Nir, Gal Rapoport, Ariel Shamir",Computer graphics forum (Print),2022.0,,,,To Assess,https://www.semanticscholar.org/paper/5953a485aaf16ef5d3b6e5f0be5c009064a8aba8,,,,awesome-comics-understanding
cGAN-based Manga Colorization Using a Single Training Image,"Paulina Hensman, K. Aizawa",IEEE International Conference on Document Analysis and Recognition,2017.0,,,,To Assess,https://www.semanticscholar.org/paper/cb50d3080ab198741aa7ee87d285b984ea289100,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
Character-Centric Story Visualization via Visual Planning and Token Alignment,"Hong Chen, Rujun Han, Te-Lin Wu, Hideki Nakayama, Nanyun Peng",Conference on Empirical Methods in Natural Language Processing,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/a6238191cc43c41a544caadcf8b00947293cf099,,,,awesome-comics-understanding
Classification Representations Can be Reused for Downstream Generations,"Saisubramaniam Gopalakrishnan, Pranshu Ranjan Singh, Yasin Yazici, Chuan-Sheng Foo, V. Chandrasekhar, Arulmurugan Ambikapathi",arXiv.org,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/404252910ac613b89c192555542f0821a3c2ece5,,,,AwesomeAnimeResearch
CNN based Extraction of Panels/Characters from Bengali Comic Book Page Images,"Arpita Dutta, Samit Biswas",2019 International Conference on Document Analysis and Recognition Workshops (ICDARW),2019.0,,,,To Assess,https://www.semanticscholar.org/paper/fad944dbb3edbc6a52a220e9ba5ba1c2dbe86985,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
Color Attributes for Object Detection,"F. Khan, R. Anwer, Joost van de Weijer, Andrew D. Bagdanov, M. Vanrell, Antonio M. López",2012 IEEE Conference on Computer Vision and Pattern Recognition,2012.0,,,,To Assess,https://www.semanticscholar.org/paper/0bca0ca7bb642b747797c17a4899206116fb0b25,,,,awesome-comics-understanding
Combating Mode Collapse in GANs via Manifold Entropy Estimation,"Haozhe Liu, Bing Li, Haoqian Wu, Hanbang Liang, Yawen Huang, Yuexiang Li, Bernard Ghanem, Yefeng Zheng",arXiv.org,2022.0,,,,To Assess,https://www.semanticscholar.org/paper/1e64b0d23d2ebdde9d92eeb407be0eb05fe9d14d,,,,AwesomeAnimeResearch
Comic Character Animation Using Bayesian Estimation,"Yun-Feng Chou, Zen-Chung Shih",Comput. Animat. Virtual Worlds,2011.0,,,,To Assess,https://www.semanticscholar.org/paper/e419b74dd576b579cf342fce65e040face3cf2d2,,,,awesome-comics-understanding
Comic MTL: Optimized Multi-Task Learning for Comic Book Image Analysis,"Nhu-Van Nguyen, Christophe Rigaud, J. Burie",International Journal on Document Analysis and Recognition,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/684726bf4cd22b09110ae62faa899617b8b00e2f,,,,awesome-comics-understanding
Comic-Guided Speech Synthesis,"Yujia Wang, Wenguan Wang, Wei Liang, L. Yu",ACM Transactions on Graphics,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/56de71e6223145f5608668b02157cf0fd60294fd,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
Comicolorization: Semi-Automatic Manga Colorization,"Chie Furusawa, Kazuyuki Hiroshiba, Keisuke Ogaki, Yuri Odagiri",SIGGRAPH Asia Technical Briefs,2017.0,,,,To Assess,https://www.semanticscholar.org/paper/cb099882a728914aeee7f2b2a2f80cd8be758d08,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
ComicQA: Contextual Navigation Aid by Hyper-Comic Representation,Y. Sumi,International Conference on Information Integration and Web-based Applications & Services,2017.0,,,,To Assess,https://www.semanticscholar.org/paper/d00cb7ebb8d5758d368b9fc3b01222bdd3f77ea8,,,,awesome-comics-understanding
CoMix: A Comprehensive Benchmark for Multi-Task Comic Understanding,"Emanuele Vivoli, Marco Bertini, Dimosthenis Karatzas",Neural Information Processing Systems,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/a6d5c67f048f9897ca1b8bd7333a37e201a90203,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
Cross-Domain and Disentangled Face Manipulation with 3D Guidance,"Can Wang, Menglei Chai, Mingming He, Dongdong Chen, Jing Liao",IEEE Transactions on Visualization and Computer Graphics,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/3053f5fe0672197f241218b3208fdbff82257a5e,,,,AwesomeAnimeResearch
Cross-Domain Weakly-Supervised Object Detection through Progressive Domain Adaptation,"Naoto Inoue, Ryosuke Furuta, T. Yamasaki, K. Aizawa",2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,2018.0,,,,To Assess,https://www.semanticscholar.org/paper/1c0150d2eb50ce33ad1e6e0e7c1bff0503e5bdc7,,,,awesome-comics-understanding
Deep Extraction of Manga Structural Lines,"Chengze Li, Xueting Liu, T. Wong",ACM Transactions on Graphics,2017.0,,,,To Assess,https://www.semanticscholar.org/paper/42c6513804a4f85476e5060aaf174f504c1c41f9,,,,"AwesomeAnimeResearch, awesome-comics-understanding"
Deep Sketch-guided Cartoon Video Inbetweening,"Xiaoyu Li, Bo Zhang, Jing Liao, P. Sander",IEEE Transactions on Visualization and Computer Graphics,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/340b54cbb5be11b622790429d8154b1e4364f312,,,,"Awesome-AI4Animation, Awesome-Animation-Research, AwesomeAnimeResearch"
Deep Unfolding with Normalizing Flow Priors for Inverse Problems,"Xinyi Wei, Hans van Gorp, Lizeth González Carabarin, D. Freedman, Yonina C. Eldar, R. V. Sloun",IEEE Transactions on Signal Processing,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/1e3f70206dd0ff7b512fb7b34d283dfa163470a8,,,,AwesomeAnimeResearch
Do Generative Models Know Disentanglement? Contrastive Learning is All You Need,"Xuanchi Ren, Tao Yang, Yuwang Wang, Wenjun Zeng",arXiv.org,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/4177364690a19fd9d64f25c5152ec57b94b5ccc5,,,,AwesomeAnimeResearch
Dr.Bokeh: DiffeRentiable Occlusion-aware Bokeh Rendering,"Yichen Sheng, Zixun Yu, Lu Ling, Zhiwen Cao, Cecilia Zhang, Xin Lu, Ke Xian, Haiting Lin, Bedrich Benes",Computer Vision and Pattern Recognition,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/2e5a8fceca704092ff7aa941b8f21221c822a533,,,,Awesome-AI4Animation
Erasing Appearance Preservation in Optimization-based Smoothing,"Lvmin Zhang, Chengze Li, Yi Ji, Chunping Liu, T. Wong",European Conference on Computer Vision,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/ee57f611e671c5cf0bb9d2e2786d4e217b095c8c,,,,AwesomeAnimeResearch
Feature Quantization Improves GAN Training,"Yang Zhao, Chunyuan Li, Ping Yu, Jianfeng Gao, Changyou Chen",International Conference on Machine Learning,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/e988aee1af5f0670cd3468512cd6601e69c73132,,,,AwesomeAnimeResearch
Few-shot Knowledge Transfer for Fine-grained Cartoon Face Generation,"Nan Zhuang, Cheng Yang",IEEE International Conference on Multimedia and Expo,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/27e0aabd3e58413f6796bbc820a416875591b169,,,,AwesomeAnimeResearch
FINE-TUNING STYLEGAN2 FOR CARTOON FACE GENERATION,Jihye Back,arXiv.org,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/6430eb5f5c42d0d8e70f164ec02b270aa8ff9b98,,,,AwesomeAnimeResearch
FoleyGen: Visually-Guided Audio Generation,"Xinhao Mei, Varun K. Nagaraja, Gaël Le Lan, Zhaoheng Ni, Ernie Chang, Yangyang Shi, Vikas Chandra",International Workshop on Machine Learning for Signal Processing,2023.0,,,,To Assess,https://www.semanticscholar.org/paper/87207b541204bdd757da181552a420cc9af99ded,,,,Awesome-AI4Animation
Framer: Interactive Frame Interpolation,"Wen Wang, Qiuyu Wang, Kecheng Zheng, Ouyang Hao, Zhekai Chen, Biao Gong, Hao Chen, Yujun Shen, Chunhua Shen",International Conference on Learning Representations,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/0774bfcc638976ac055a4abe09e46429f271d7ce,,,,Awesome-AI4Animation
Freeze the Discriminator: a Simple Baseline for Fine-Tuning GANs,"Sangwoo Mo, Minsu Cho, Jinwoo Shin",,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/0b10d741f6c2cf946604105bd85707af65c7ccf6,,,,AwesomeAnimeResearch
FRESCO: Spatial-Temporal Correspondence for Zero-Shot Video Translation,"Shuai Yang, Yifan Zhou, Ziwei Liu, Chen Change Loy",Computer Vision and Pattern Recognition,2024.0,,,,To Assess,https://www.semanticscholar.org/paper/2900738d1d9a51726b6baae203d100e379f74418,,,,Awesome-AI4Animation
Fully Automatic Colorization for Anime Character Considering Accurate Eye Colors,"Kenta Akita, Yuki Morimoto, R. Tsuruno",SIGGRAPH Posters,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/e8be236faf71cc16f117ccf33d67c8ed2e886627,,,,AwesomeAnimeResearch
GAN-based Multi-Style Photo Cartoonization,"Yezhi Shu, Ran Yi, Mengfei Xia, Zipeng Ye, Wang Zhao, Yang Chen, Yu-Kun Lai, Yong-Jin Liu",IEEE Transactions on Visualization and Computer Graphics,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/a150f0ef299af5300f7522c956f5ea3ad16ab003,,,,AwesomeAnimeResearch
Generative Probabilistic Image Colorization,"Chie Furusawa, S. Kitaoka, Michael Li, Yuri Odagiri",arXiv.org,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/a4472b3a00a61b2a26c118532b67e9ce3a1e6b9b,,,,AwesomeAnimeResearch
Globally Optimal Toon Tracking,"Haichao Zhu, Xueting Liu, T. Wong, P. Heng",ACM Transactions on Graphics,2016.0,,,,To Assess,https://www.semanticscholar.org/paper/72d3a480a1cfd1ffcb009d95d21c58752b08aa3e,,,,"Awesome-Animation-Research, AwesomeAnimeResearch"
"Good Artists Copy, Great Artists Steal: Model Extraction Attacks Against Image Translation Generative Adversarial Networks","Sebastian Szyller, Vasisht Duddu, Tommi Grondahl, N. Asokan",arXiv.org,2021.0,,,,To Assess,https://www.semanticscholar.org/paper/c09eaf8e58fabd2371294b26a37376be960546a2,,,,AwesomeAnimeResearch
Graph Matching based Anime Colorization with Multiple References,"Akinobu Maejima, Hiroyuki Kubo, Takuya Funatomi, T. Yotsukura, Satoshi Nakamura, Y. Mukaigawa",SIGGRAPH Posters,2019.0,,,,To Assess,https://www.semanticscholar.org/paper/83837a5301c95cb1df2af1c99613493209f7e812,,,,AwesomeAnimeResearch
Illustration2Vec: A Semantic Vector Representation of Illustrations,"Masaki Saito, Yusuke Matsui",SIGGRAPH Asia Technical Briefs,2015.0,,,,To Assess,https://www.semanticscholar.org/paper/d32e360f6e88caeb0df031af7ad6d907b432ca1b,,,,AwesomeAnimeResearch
Image Colorization: A Survey and Dataset,"Saeed Anwar, Muhammad Tahir, Chongyi Li, A. Mian, F. Khan, A. W. Muzaffar",Information Fusion,2020.0,,,,To Assess,https://www.semanticscholar.org/paper/7425780c0ed3616437a2f090c89f3fbdc616cbd0,,,,AwesomeAnimeResearch
Ink-and-Ray: Bas-Relief Meshes for Adding Global Illumination Effects to Hand-Drawn Characters,"D. Sýkora, L. Kavan, Martin Čadík, Ondrej Jamriska, Alec Jacobson, B. Whited, Maryann Simmons, O. Sorkine-Hornung",TOGS,2014.0,,,,To Assess,https://www.semanticscholar.org/paper/82b55408ff503e4614b40171c28ca4630a029230,,,,AwesomeAnimeResearch
